x,y
0.01,0.00014064002138015699
0.010045203415369162,0.00014065300420368552
0.010090817356205853,0.0001631030230148043
0.010136847440446023,0.0001631184028337959
0.010183299389002037,0.00016313394961339444
0.010230179028132993,0.0001631496660070226
0.010277492291880783,0.00016316555472342976
0.010325245224574085,0.0001631816185280887
0.010373443983402493,0.0001631978602445034
0.010422094841063056,0.00017296869456744654
0.010471204188481678,0.00017298629328202196
0.010520778537611786,0.00017300408990441026
0.0105708245243129,0.00015859123424844974
0.01062134891131174,0.00015132348957822667
0.01067235859124867,0.0002003861091526389
0.010723860589812338,0.00020040767116510686
0.010775862068965523,0.00021595595248943993
0.010828370330265302,0.00032062508239444104
0.010881392818280745,0.0003206607855069904
0.010934937124111543,0.00034016701811223784
0.010989010989010995,0.00034020578450439515
0.01104362230811707,0.0003402450103174168
0.011098779134295236,0.000340307344191803
0.011154489682097053,0.00034034751556121445
0.011210762331838573,0.00034038817079161344
0.011267605633802826,0.0003404293183937468
0.011325028312570791,0.0008306952209332616
0.011383039271485497,0.0008307980814028443
0.011441647597254015,0.0008309022083999783
0.011500862564692363,0.0008310076246857666
0.011560693641618509,0.0008304721055917419
0.011621150493898908,0.0008305800873859924
0.011682242990654217,0.000830689428974205
0.011743981209630078,0.0008308001553347568
0.011806375442739093,0.0008309122920460038
0.01186943620178043,0.0008310258653043863
0.01193317422434369,0.0008311409019429064
0.011997600479904034,0.0008312574294500547
0.012062726176115817,0.0008074018721200217
0.012128562765312326,0.0008075180179179432
0.01219512195121953,0.0008076356956961401
0.012262415695892108,0.0008077549348962204
0.012330456226880412,0.0008078757656989331
0.01239925604463734,0.000807998219047979
0.012468827930174583,0.0008081223266734135
0.012539184952978077,0.0008082481211160938
0.012610340479192959,0.0008083756357536436
0.012682308180088798,0.0008085049048267279
0.01275510204081635,0.00080863596346667
0.01282873636946763,0.0007834384766612601
0.012903225806451637,0.0007835690033076263
0.012978585334198597,0.0007788561477063762
0.013054830287206292,0.0007152924640793642
0.013131976362442574,0.0007540335074644984
0.013210039630118917,0.0007541663545028246
0.013289036544850526,0.0007543011235808896
0.01336898395721928,0.0007544378551169379
0.013449899125756587,0.0007545765906388946
0.013531799729364035,0.0007547173728217797
0.013614703880190636,0.0007548602455268532
0.013698630136986334,0.000755005253842776
0.01378359751895248,0.0007551524441264196
0.01386962552011099,0.0007553018640489589
0.013956734124214968,0.000755453562639723
