x,y
0.01,0.39378114656863866
0.0104,0.39388431493580417
0.010799999999999999,0.394003057903084
0.011199999999999998,0.39411501143371164
0.011599999999999997,0.394225244679456
0.011999999999999997,0.3943268359194305
0.012399999999999996,0.3944441285072642
0.012799999999999995,0.39455419857703844
0.013199999999999993,0.3946609020407974
0.013599999999999994,0.3947684974284676
0.013999999999999993,0.3948573448832521
0.014399999999999991,0.3950112974798372
0.014799999999999992,0.39508811804751026
0.015199999999999991,0.39517670570507774
0.015599999999999989,0.39529856053577256
0.01599999999999999,0.39540299042481747
0.01639999999999999,0.3955068927597146
0.01679999999999999,0.39561026755561624
0.017199999999999986,0.39571323014520604
0.017599999999999987,0.3958154346038986
0.017999999999999988,0.39590200797319763
0.018399999999999986,0.3960184917422587
0.018799999999999983,0.396262532647323
0.019199999999999984,0.39621793035441594
0.019599999999999985,0.3962970715317986
0.019999999999999983,0.3964182771843756
0.02039999999999998,0.3965169052343696
0.02079999999999998,0.3966150060377585
0.021199999999999983,0.39673252021667715
0.02159999999999998,0.3968096260802339
0.021999999999999978,0.3969067464520696
0.02239999999999998,0.3969932463273523
0.02279999999999998,0.39709760295773944
0.023199999999999978,0.39717304997213554
0.023599999999999975,0.3972869527076445
0.023999999999999976,0.39737044296315127
0.024399999999999977,0.3974741951401555
0.024799999999999975,0.3975670262724209
0.025199999999999972,0.3976645040353015
0.025599999999999973,0.3977470984067925
0.02599999999999997,0.397853023877727
0.026399999999999972,0.39792059791677414
0.026799999999999966,0.398023283903878
0.027199999999999974,0.3981129563551035
0.027599999999999972,0.39819570212714517
0.027999999999999973,0.39834291540010647
0.028399999999999967,0.39841778569003533
0.02879999999999997,0.3984697466529583
0.02919999999999997,0.3985066485395975
0.029599999999999963,0.398683255848266
0.029999999999999964,0.398725935732078
0.03039999999999997,0.39887235276108746
0.03079999999999997,0.39886051747637935
0.031199999999999964,0.3989903816621174
0.03159999999999996,0.3990646461879864
0.031999999999999966,0.3991480107995687
0.032399999999999964,0.39926890363281264
0.03279999999999996,0.3993131651994336
0.03319999999999996,0.3993743125661244
0.03359999999999996,0.3994762206135422
0.03399999999999996,0.39955248733682414
0.03439999999999996,0.3996371780099012
0.034799999999999956,0.3997414812024152
0.03519999999999996,0.3997960383948218
0.03559999999999996,0.3998746825329015
0.035999999999999956,0.39995280281276757
0.03639999999999995,0.40005865870897844
0.03679999999999996,0.40050444044092703
0.037199999999999955,0.4001294643094161
0.03759999999999995,0.40026011111035265
0.03799999999999995,0.4003789336001943
0.038399999999999955,0.4005222155620106
0.03879999999999995,0.4004849885047338
0.03919999999999995,0.40055892303072715
0.03959999999999995,0.4006152498771712
0.03999999999999995,0.4007052246052064
0.04039999999999995,0.40077759197121665
0.04079999999999995,0.40082875653216726
0.041199999999999945,0.40092076067196003
0.04159999999999995,0.4009915623380929
0.04199999999999995,0.4010647264070913
0.042399999999999945,0.40113160114763446
0.04279999999999994,0.4012939356027657
0.04319999999999995,0.40126955508129275
0.043599999999999944,0.4013377506611363
0.04399999999999994,0.40140542555632686
0.044399999999999946,0.4015667205167656
0.044799999999999944,0.4016388962849017
0.04519999999999994,0.4016053279736838
0.04559999999999994,0.4016709219812578
0.04599999999999994,0.4018061712898192
0.04639999999999994,0.4017782951611972
0.04679999999999994,0.40187882387705615
0.047199999999999936,0.40192810248490235
0.04759999999999994,0.401991099716391
0.04799999999999994,0.4022088019774018
0.048399999999999936,0.4027109692020294
0.04879999999999993,0.4021769797034649
0.04919999999999993,0.40229988784873233
0.049599999999999936,0.4022983086851566
