,x,y
0,0.1,6.590304878574833e-05
1,0.149,6.590304878574833e-05
2,0.198,6.590304878574833e-05
3,0.247,6.590304878574833e-05
4,0.296,6.590304878574833e-05
5,0.3450000000000001,6.590304878574833e-05
6,0.3940000000000001,6.590304878574833e-05
7,0.443,6.590304878574833e-05
8,0.4920000000000001,6.590304878574833e-05
9,0.5410000000000001,6.590304878574833e-05
10,0.5900000000000002,6.590304878574833e-05
11,0.6390000000000001,6.590304878574833e-05
12,0.6880000000000002,6.590304878574833e-05
13,0.7370000000000002,6.590304878574833e-05
14,0.7860000000000001,6.590304878574833e-05
15,0.8350000000000002,6.590304878574833e-05
16,0.8840000000000002,6.590304878574833e-05
17,0.9330000000000004,6.590304878574833e-05
18,0.9820000000000004,6.590304878574833e-05
19,1.0310000000000004,6.590304878574833e-05
20,1.0800000000000003,6.590304878574833e-05
21,1.1290000000000004,6.590304878574833e-05
22,1.1780000000000004,6.590304878574833e-05
23,1.2270000000000003,6.590304878574833e-05
24,1.2760000000000005,6.590304878574833e-05
25,1.3250000000000004,6.590304878574833e-05
26,1.3740000000000006,6.590304878574833e-05
27,1.4230000000000005,6.590304878574833e-05
28,1.4720000000000004,6.590304878574833e-05
29,1.5210000000000006,6.590304878574833e-05
30,1.5700000000000005,6.590304878574833e-05
31,1.6190000000000009,6.590304878574833e-05
32,1.6680000000000006,6.590304878574833e-05
33,1.7170000000000003,6.590304878574833e-05
34,1.766000000000001,6.590304878574833e-05
35,1.8150000000000008,6.590304878574833e-05
36,1.8640000000000008,6.590304878574833e-05
37,1.9130000000000007,6.590304878574833e-05
38,1.9620000000000009,6.590304878574833e-05
39,2.011000000000001,6.590304878574833e-05
40,2.0600000000000005,6.590304878574833e-05
41,2.109000000000001,6.590304878574833e-05
42,2.158000000000001,6.590304878574833e-05
43,2.2070000000000007,6.590304878574833e-05
44,2.2560000000000007,6.590304878574833e-05
45,2.3050000000000006,6.590304878574833e-05
46,2.354000000000001,6.590304878574833e-05
47,2.403000000000001,6.590304878574833e-05
48,2.452000000000001,6.590304878574833e-05
49,2.501000000000001,6.590304878574833e-05
50,2.5500000000000007,6.590304878574833e-05
51,2.599000000000001,6.590304878574833e-05
52,2.648000000000001,6.590304878574833e-05
53,2.697000000000001,6.590304878574833e-05
54,2.746000000000001,6.590304878574833e-05
55,2.795000000000001,6.590304878574833e-05
56,2.8440000000000007,6.590304878574833e-05
57,2.893000000000001,6.590304878574833e-05
58,2.942000000000001,6.590304878574833e-05
59,2.991000000000001,6.590304878574833e-05
60,3.040000000000001,6.590304878574833e-05
61,3.089000000000001,6.590304878574833e-05
62,3.138000000000001,6.590304878574833e-05
63,3.187000000000001,6.590304878574833e-05
64,3.236000000000001,6.590304878574833e-05
65,3.285000000000001,6.590304878574833e-05
66,3.334000000000001,6.590304878574833e-05
67,3.3830000000000013,6.590304878574833e-05
68,3.4320000000000013,6.590304878574833e-05
69,3.481000000000001,6.590304878574833e-05
70,3.530000000000001,6.590304878574833e-05
71,3.579000000000001,6.590304878574833e-05
72,3.6280000000000014,6.590304878574833e-05
73,3.6770000000000014,6.590304878574833e-05
74,3.726000000000001,6.590304878574833e-05
75,3.775000000000001,6.590304878574833e-05
76,3.824000000000001,6.590304878574833e-05
77,3.873000000000001,6.590304878574833e-05
78,3.9220000000000015,6.590304878574833e-05
79,3.9710000000000014,6.590304878574833e-05
80,4.020000000000001,6.590304878574833e-05
81,4.069000000000001,6.590304878574833e-05
82,4.118000000000001,6.590304878574833e-05
83,4.167000000000001,6.590304878574833e-05
84,4.216000000000001,6.590304878574833e-05
85,4.265000000000001,6.590304878574833e-05
86,4.314000000000001,6.590304878574833e-05
87,4.363000000000001,6.590304878574833e-05
88,4.412000000000001,6.590304878574833e-05
89,4.461000000000001,6.590304878574833e-05
90,4.510000000000001,6.590304878574833e-05
91,4.559000000000001,6.590304878574833e-05
92,4.608000000000001,6.590304878574833e-05
93,4.657000000000001,6.590304878574833e-05
94,4.706000000000001,6.590304878574833e-05
95,4.755000000000001,6.590304878574833e-05
96,4.804000000000001,6.590304878574833e-05
97,4.8530000000000015,6.590304878574833e-05
98,4.902000000000001,6.590304878574833e-05
99,4.951000000000001,6.590304878574833e-05
