,x,y
0,0.1,0.4084126480437064
1,0.149,0.408325478989139
2,0.198,0.408237293339585
3,0.247,0.4081488187150153
4,0.296,0.4080607252106654
5,0.3450000000000001,0.4079736098371571
6,0.3940000000000001,0.4078879870064615
7,0.443,0.4078042846670271
8,0.4920000000000001,0.407722845237741
9,0.5410000000000001,0.4076439302486068
10,0.5900000000000002,0.4075677275432883
11,0.6390000000000001,0.4074943599866043
12,0.6880000000000002,0.4074238947927524
13,0.7370000000000002,0.4073563527975534
14,0.7860000000000001,0.4072917172031838
15,0.8350000000000002,0.4072299415038418
16,0.8840000000000002,0.4071709564448924
17,0.9330000000000004,0.407114675974579
18,0.9820000000000004,0.4070610022198773
19,1.0310000000000004,0.40700982956268
20,1.0800000000000003,0.4069610479159369
21,1.1290000000000004,0.4069145453078167
22,1.1780000000000004,0.4068702098805306
23,1.2270000000000003,0.406827931403082
24,1.2760000000000005,0.4067876023867405
25,1.3250000000000004,0.4067491188804006
26,1.3740000000000006,0.4067123810113759
27,1.4230000000000005,0.4066772933263662
28,1.4720000000000004,0.4066437649776353
29,1.5210000000000006,0.4066117097910073
30,1.5700000000000005,0.4065810462451274
31,1.6190000000000009,0.4065516973854344
32,1.6680000000000006,0.4065235906913702
33,1.7170000000000003,0.4064966579112938
34,1.766000000000001,0.4064708348763333
35,1.8150000000000008,0.4064460613017885
36,1.8640000000000008,0.406422280582609
37,1.9130000000000007,0.4063994395878452
38,1.9620000000000009,0.4063774884576565
39,2.011000000000001,0.4063563804054679
40,2.0600000000000005,0.4063360715270745
41,2.109000000000001,0.4063165206178816
42,2.158000000000001,0.4062976889990319
43,2.2070000000000007,0.4062795403527934
44,2.2560000000000007,0.4062620405673363
45,2.3050000000000006,0.406245157590837
46,2.354000000000001,0.4062288612947011
47,2.403000000000001,0.4062131233456041
48,2.452000000000001,0.4061979170859826
49,2.501000000000001,0.4061832174225681
50,2.5500000000000007,0.4061690007225351
51,2.599000000000001,0.4061552447168135
52,2.648000000000001,0.4061419284101404
53,2.697000000000001,0.4061290319974095
54,2.746000000000001,0.4061165367859034
55,2.795000000000001,0.4061044251230117
56,2.8440000000000007,0.4060926803290486
57,2.893000000000001,0.4060812866348136
58,2.942000000000001,0.4060702291235517
59,2.991000000000001,0.406059493676999
60,3.040000000000001,0.4060490669252121
61,3.089000000000001,0.4060389361999034
62,3.138000000000001,0.4060290894910276
63,3.187000000000001,0.4060195154063773
64,3.236000000000001,0.4060102031339641
65,3.285000000000001,0.4060011424069787
66,3.334000000000001,0.4059923234711462
67,3.3830000000000013,0.4059837370542877
68,3.4320000000000013,0.4059753743379379
69,3.481000000000001,0.4059672269308615
70,3.530000000000001,0.4059592868443258
71,3.579000000000001,0.4059515464690142
72,3.6280000000000014,0.4059439985534459
73,3.6770000000000014,0.4059366361838049
74,3.726000000000001,0.4059294527650707
75,3.775000000000001,0.40592244200336
76,3.824000000000001,0.4059155978893922
77,3.873000000000001,0.4059089146830004
78,3.9220000000000015,0.4059023868986127
79,3.9710000000000014,0.4058960092916379
80,4.020000000000001,0.4058897768456902
81,4.069000000000001,0.4058836847606006
82,4.118000000000001,0.4058777284411503
83,4.167000000000001,0.4058719034864904
84,4.216000000000001,0.4058662056801914
85,4.265000000000001,0.4058606309808831
86,4.314000000000001,0.4058551755134483
87,4.363000000000001,0.4058498355607274
88,4.412000000000001,0.40584460755571
89,4.461000000000001,0.4058394880741678
90,4.510000000000001,0.4058344738277153
91,4.559000000000001,0.4058295616572596
92,4.608000000000001,0.4058247485268179
93,4.657000000000001,0.4058200315176835
94,4.706000000000001,0.4058154078229086
95,4.755000000000001,0.4058108747420976
96,4.804000000000001,0.4058064296764747
97,4.8530000000000015,0.4058020701242271
98,4.902000000000001,0.4057977936760921
99,4.951000000000001,0.4057935980111781
