x,y
0.02,0.003471034901719092
0.03293333333333333,0.005428492613631128
0.04586666666666665,0.006551715550598329
0.05879999999999999,0.007718799978441033
0.07173333333333332,0.008559620774469725
0.08466666666666664,0.009126882273910175
0.09759999999999998,0.00947246005829841
0.1105333333333333,0.009642847504394474
0.12346666666666663,0.009677527429091181
0.13639999999999994,0.009608929664847193
0.14933333333333326,0.009463118457772925
0.1622666666666666,0.009260731983337316
0.17519999999999994,0.009017935058162119
0.18813333333333326,0.00874728033625373
0.2010666666666666,0.008458442836089174
0.2139999999999999,0.00815882596550854
0.2269333333333332,0.0078540514507126
0.23986666666666656,0.0075483502760181655
0.2527999999999999,0.007244871957566515
0.2657333333333332,0.006945927791574797
0.27866666666666656,0.006653181410784033
0.2915999999999999,0.00636779764846427
0.3045333333333332,0.006090558601156695
0.31746666666666656,0.005821953983306714
0.3303999999999999,0.00556225138332695
0.3433333333333332,0.005311550831456259
0.35626666666666656,0.005069827133506294
0.36919999999999986,0.004836962668878122
0.3821333333333332,0.004612772757662885
0.3950666666666665,0.004397025237331809
0.4079999999999999,0.0041894555272877975
0.42093333333333316,0.003989778177408139
0.43386666666666646,0.0037976956771300597
0.4467999999999999,0.003612905130787155
0.4597333333333331,0.003435103271953636
0.4726666666666665,0.0032639901860372278
0.4855999999999998,0.003099272029703326
0.4985333333333332,0.0027818077981281285
0.5114666666666664,0.0026292420912984874
0.5243999999999998,0.0024822372474695136
0.5373333333333331,0.002340537897148687
0.5502666666666665,0.0022038996885038464
0.5631999999999998,0.0020720893350640772
0.5761333333333332,0.001944884511747816
0.5890666666666664,0.0018220736395037993
0.6019999999999998,0.0017034555899250502
0.6149333333333331,0.001588839334178172
0.6278666666666665,0.0014780435550712356
0.6407999999999998,0.00137089623674308
0.653733333333333,0.0012672342430445098
