x,Q,Ploss
20,0.02,1.23679054135702
20,0.03,1.2297724749307
20,0.04,1.22296594650498
20,0.05,1.21637069057266
20,0.06,1.20998644220924
20,0.07,1.20381293706946
20,0.08,1.19784991138693
20,0.09,1.19209710197162
20,0.1,1.18655424620836
20,0.11,1.18122108205488
20,0.12,1.17609734804014
20,0.13,1.17118278326256
20,0.14,1.16647712738855
20,0.15,1.16198012065031
20,0.16,1.15769150384422
20,0.17,1.15361101832952
20,0.18,1.14973840602612
20,0.19,1.14607340941318
20,0.2,1.14261577152727
20,0.21,1.13936523596047
20,0.22,1.13632154685927
20,0.23,1.13348444892237
20,0.24,1.13085368739924
20,0.25,1.12842900808806
20,0.26,1.12621015733475
20,0.27,1.12419688203094
20,0.28,1.12238892961212
20,0.29,1.12078604805622
20,0.3,1.11938798588204
20,0.31,1.11819449214756
20,0.32,1.11720531644817
20,0.33,1.11642020891507
20,0.34,1.11583892021435
20,0.35,1.11546120154402
20,0.36,1.11528680463356
20,0.37,1.11531548174181
20,0.38,1.11554698565588
20,0.39,1.11598106968882
20,0.4,1.11661748767871
20,0.41,1.11745599398648
20,0.42,1.11849634349513
20,0.43,1.1197382916073
20,0.44,1.12118159424447
20,0.45,1.12282600784501
20,0.46,1.12467128936262
20,0.47,1.12671719626523
20,0.48,1.12896348653264
20,0.49,1.13140991865572
21,0,1.25146235315838
21,0.01,1.24369050374101
21,0.02,1.2361418968178
21,0.03,1.22881623704969
21,0.04,1.22171322977923
21,0.05,1.21483258102909
21,0.06,1.20817399749969
21,0.07,1.20173718656688
21,0.08,1.1955218562798
21,0.09,1.18952771535861
21,0.1,1.18375447319261
21,0.11,1.17820183983782
21,0.12,1.1728695260148
21,0.13,1.16775724310678
21,0.14,1.16286470315732
21,0.15,1.15819161886815
21,0.16,1.15373770359725
21,0.17,1.14950267135649
21,0.18,1.1454862368099
21,0.19,1.14168811527114
21,0.2,1.13810802270181
21,0.21,1.13474567570913
21,0.22,1.13160079154378
21,0.23,1.12867308809845
21,0.24,1.12596228390501
21,0.25,1.12346809813298
21,0.26,1.12119025058735
21,0.27,1.11912846170641
21,0.28,1.1172824525602
21,0.29,1.11565194484771
21,0.3,1.11423666089604
21,0.31,1.11303632365725
21,0.32,1.11205065670705
21,0.33,1.11127938424244
21,0.34,1.11072223108036
21,0.35,1.11037892265511
21,0.36,1.11024918501643
21,0.37,1.11033274482821
21,0.38,1.11062932936566
21,0.39,1.11113866651407
21,0.4,1.11186048476697
21,0.41,1.11279451322321
21,0.42,1.11394048158622
21,0.43,1.11529812016159
21,0.44,1.1168671598553
21,0.45,1.11864733217164
21,0.46,1.12063836921165
21,0.47,1.12284000367105
21,0.48,1.12525196883831
21,0.49,1.12787399859323
22,0,1.25146235315838
22,0.01,1.24336466259791
22,0.02,1.23550143353736
22,0.03,1.22787234039796
22,0.04,1.22047705838971
22,0.05,1.21331526350937
22,0.06,1.20638663253739
22,0.07,1.19969084303527
22,0.08,1.19322757334315
22,0.09,1.18699650257708
22,0.1,1.18099731062581
22,0.11,1.17522967814943
22,0.12,1.16969328657566
22,0.13,1.16438781809741
22,0.14,1.15931295567078
22,0.15,1.15446838301181
22,0.16,1.14985378459471
22,0.17,1.14546884564803
22,0.18,1.1413132521537
22,0.19,1.13738669084324
22,0.2,1.1336888491959
22,0.21,1.13021941543582
22,0.22,1.12697807853003
22,0.23,1.1239645281853
22,0.24,1.12117845484604
22,0.25,1.1186195496919
22,0.26,1.11628750463511
22,0.27,1.11418201231815
22,0.28,1.11230276611128
22,0.29,1.11064946011043
22,0.3,1.10922178913415
22,0.31,1.10801944872142
22,0.32,1.10704213512987
22,0.33,1.10628954533275
22,0.34,1.1057613770166
22,0.35,1.10545732857908
22,0.36,1.10537709912676
22,0.37,1.1055203884724
22,0.38,1.1058868971328
22,0.39,1.10647632632679
22,0.4,1.10728837797199
22,0.41,1.10832275468384
22,0.42,1.10957915977236
22,0.43,1.11105729723989
22,0.44,1.11275687177936
22,0.45,1.11467758877162
22,0.46,1.11681915428324
22,0.47,1.11918127506433
22,0.48,1.12176365854639
22,0.49,1.12456601283979
23,0,1.25146235315838
23,0.01,1.24304289437815
23,0.02,1.23486916241158
23,0.03,1.22694079984987
23,0.04,1.21925745019222
23,0.05,1.2118187578414
23,0.06,1.20462436810124
23,0.07,1.19767392717299
23,0.08,1.19096708215256
23,0.09,1.18450348102705
23,0.1,1.17828277267174
23,0.11,1.17230460684656
23,0.12,1.16656863419382
23,0.13,1.16107450623391
23,0.14,1.15582187536329
23,0.15,1.15081039485078
23,0.16,1.14603971883454
23,0.17,1.14150950231909
23,0.18,1.13721940117252
23,0.19,1.13316907212312
23,0.2,1.12935817275618
23,0.21,1.12578636151148
23,0.22,1.12245329768018
23,0.23,1.11935864140157
23,0.24,1.11650205366007
23,0.25,1.11388319628298
23,0.26,1.11150173193646
23,0.27,1.10935732412361
23,0.28,1.10744963718088
23,0.29,1.10577833627561
23,0.3,1.10434308740251
23,0.31,1.10314355738171
23,0.32,1.10217941385511
23,0.33,1.10145032528389
23,0.34,1.10095596094569
23,0.35,1.10069599093153
23,0.36,1.10067008614344
23,0.37,1.10087791829098
23,0.38,1.10131915988944
23,0.39,1.10199348425577
23,0.4,1.10290056550726
23,0.41,1.10404007855764
23,0.42,1.10541169911472
23,0.43,1.10701510367811
23,0.44,1.10884996953578
23,0.45,1.11091597476177
23,0.46,1.11321279821353
23,0.47,1.11574011952884
23,0.48,1.11849761912391
23,0.49,1.12148497818978
24,0,1.25146235315838
24,0.01,1.24272520489082
24,0.02,1.23424509408091
24,0.03,1.22602162988816
24,0.04,1.21805442250887
24,0.05,1.21034308317299
24,0.06,1.20288722413954
24,0.07,1.1956864586933
24,0.08,1.18874040114068
24,0.09,1.18204866680603
24,0.1,1.17561087202826
24,0.11,1.16942663415583
24,0.12,1.16349557154495
24,0.13,1.15781730355391
24,0.14,1.15239145054088
24,0.15,1.14721763385921
24,0.16,1.14229547585465
24,0.17,1.13762459986058
24,0.18,1.13320463019554
24,0.19,1.1290351921586
24,0.2,1.12511591202689
24,0.21,1.12144641705089
24,0.22,1.11802633545141
24,0.23,1.11485529641617
24,0.24,1.11193293009591
24,0.25,1.10925886760102
24,0.26,1.10683274099857
24,0.27,1.10465418330759
24,0.28,1.1027228284967
24,0.29,1.10103831148049
24,0.3,1.09960026811562
24,0.31,1.09840833519775
24,0.32,1.09746215045822
24,0.33,1.09676135256028
24,0.34,1.09630558109631
24,0.35,1.09609447658382
24,0.36,1.09612768046252
24,0.37,1.09640483509091
24,0.38,1.09692558374283
24,0.39,1.0976895706046
24,0.4,1.09869644077097
24,0.41,1.09994584024278
24,0.42,1.101437415923
24,0.43,1.10317081561384
24,0.44,1.10514568801344
24,0.45,1.10736168271263
24,0.46,1.10981845019189
24,0.47,1.112515641818
24,0.48,1.11545290984105
24,0.49,1.11862990739105
25,0,1.25146235315838
25,0.01,1.24241159982106
25,0.02,1.2336292389331
25,0.03,1.22511484460684
25,0.04,1.21686799213334
25,0.05,1.20888825797883
25,0.06,1.201175219779
25,0.07,1.19372845633556
25,0.08,1.18654754761084
25,0.09,1.17963207472382
25,0.1,1.1729816199455
25,0.11,1.16659576669456
25,0.12,1.1604740995323
25,0.13,1.15461620415939
25,0.14,1.14902166741065
25,0.15,1.14369007725074
25,0.16,1.13862102276992
25,0.17,1.1338140941801
25,0.18,1.12926888280998
25,0.19,1.12498498110097
25,0.2,1.1209619826032
25,0.21,1.11719948197081
25,0.22,1.11369707495816
25,0.23,1.1104543584155
25,0.24,1.1074709302846
25,0.25,1.1047463895949
25,0.26,1.10228033645912
25,0.27,1.10007237206945
25,0.28,1.09812209869283
25,0.29,1.09642911966807
25,0.3,1.09499303940044
25,0.31,1.0938134633585
25,0.32,1.09288999806979
25,0.33,1.09222225111676
25,0.34,1.0918098311333
25,0.35,1.09165234780007
25,0.36,1.09174941184077
25,0.37,1.09210063501902
25,0.38,1.09270563013283
25,0.39,1.09356401101274
25,0.4,1.09467539251602
25,0.41,1.09603939052435
25,0.42,1.09765562193903
25,0.43,1.09952370467757
25,0.44,1.10164325767001
25,0.45,1.10401390085481
25,0.46,1.10663525517519
25,0.47,1.10950694257586
25,0.48,1.11262858599877
25,0.49,1.11599980937923
26,0,1.25146235315838
26,0.01,1.24210208473189
26,0.02,1.23302160710521
26,0.03,1.22422045771628
26,0.04,1.21569817533696
26,0.05,1.2074543000681
26,0.06,1.19948837333381
26,0.07,1.19179993787613
26,0.08,1.18438853775011
26,0.09,1.17725371831813
26,0.1,1.17039502624484
26,0.11,1.16381200949152
26,0.12,1.15750421731156
26,0.13,1.15147120024453
26,0.14,1.14571251011176
26,0.15,1.14022770001062
26,0.16,1.13501632430944
26,0.17,1.13007793864304
26,0.18,1.12541209990697
26,0.19,1.12101836625308
26,0.2,1.11689629708371
26,0.21,1.11304545304749
26,0.22,1.10946539603445
26,0.23,1.10615568917021
26,0.24,1.10311589681206
26,0.25,1.10034558454327
26,0.26,1.09784431916908
26,0.27,1.09561166871107
26,0.28,1.093647202403
26,0.29,1.09195049068553
26,0.3,1.09052110520179
26,0.31,1.08935861879264
26,0.32,1.08846260549177
26,0.33,1.08783264052118
26,0.34,1.08746830028655
26,0.35,1.08736916237239
26,0.36,1.08753480553762
26,0.37,1.0879648097111
26,0.38,1.08865875598677
26,0.39,1.08961622661931
26,0.4,1.09083680501956
26,0.41,1.09232007574982
26,0.42,1.09406562452003
26,0.43,1.09607303818258
26,0.44,1.0983419047283
26,0.45,1.10087181328178
26,0.46,1.10366235409712
26,0.47,1.10671311855403
26,0.48,1.11002369915238
26,0.49,1.11359368950933
27,0,1.25146235315838
27,0.01,1.24179666506495
27,0.02,1.23242220848598
27,0.03,1.22333848254645
27,0.04,1.21454498787368
27,0.05,1.20604122659175
27,0.06,1.19782670231456
27,0.07,1.18990092013995
27,0.08,1.18226338664331
27,0.09,1.1749136098714
27,0.1,1.16785109933639
27,0.11,1.1610753660092
27,0.12,1.15458592231408
27,0.13,1.14838228212209
27,0.14,1.14246396074521
27,0.15,1.13683047493038
27,0.16,1.13148134285353
27,0.17,1.12641608411337
27,0.18,1.12163421972607
27,0.19,1.11713527211878
27,0.2,1.11291876512403
27,0.21,1.10898422397438
27,0.22,1.10533117529565
27,0.23,1.10195914710202
27,0.24,1.09886766879001
27,0.25,1.09605627113281
27,0.26,1.09352448627445
27,0.27,1.09127184772475
27,0.28,1.08929789035298
27,0.29,1.08760215038262
27,0.3,1.08618416538592
27,0.31,1.08504347427862
27,0.32,1.08417961731365
27,0.33,1.08359213607639
27,0.34,1.08328057347924
27,0.35,1.08324447375573
27,0.36,1.08348338245567
27,0.37,1.08399684643952
27,0.38,1.08478441387324
27,0.39,1.08584563422288
27,0.4,1.08718005824908
27,0.41,1.08878723800285
27,0.42,1.09066672681904
27,0.43,1.09281807931205
27,0.44,1.0952408513702
27,0.45,1.09793460015108
27,0.46,1.10089888407613
27,0.47,1.10413326282568
27,0.48,1.10763729733387
27,0.49,1.11141054978348
28,0,1.25146235315838
28,0.01,1.24149534614224
28,0.02,1.23183105271902
28,0.03,1.22246893205114
28,0.04,1.21340844498607
28,0.05,1.20464905404971
28,0.06,1.19619022343842
28,0.07,1.18803141901191
28,0.08,1.18017210828619
28,0.09,1.17261176042594
28,0.1,1.16534984623799
28,0.11,1.15838583816356
28,0.12,1.15171921027125
28,0.13,1.14534943825054
28,0.14,1.13927599940423
28,0.15,1.13349837264141
28,0.16,1.12801603847095
28,0.17,1.12282847899456
28,0.18,1.11793517789929
28,0.19,1.11333562045163
28,0.2,1.10902929349018
28,0.21,1.10501568541893
28,0.22,1.10129428620063
28,0.23,1.09786458735026
28,0.24,1.09472608192811
28,0.25,1.09187826453364
28,0.26,1.08932063129813
28,0.27,1.08705267987901
28,0.28,1.08507390945297
28,0.29,1.08338382070953
28,0.3,1.08198191584441
28,0.31,1.08086769855378
28,0.32,1.08004067402718
28,0.33,1.07950034894171
28,0.34,1.07924623145534
28,0.35,1.07927783120126
28,0.36,1.07959465928119
28,0.37,1.08019622825892
28,0.38,1.08108205215513
28,0.39,1.0822516464405
28,0.4,1.08370452802971
28,0.41,1.08544021527577
28,0.42,1.08745822796358
28,0.43,1.08975808730421
28,0.44,1.09233931592899
28,0.45,1.09520143788332
28,0.46,1.09834397862103
28,0.47,1.10176646499856
28,0.48,1.10546842526865
28,0.49,1.10944938907551
29,0,1.25146235315838
29,0.01,1.24119813316684
29,0.02,1.23124814920478
29,0.03,1.22161181881198
29,0.04,1.21228856141101
29,0.05,1.20327779829852
29,0.06,1.19457895263751
29,0.07,1.18619144944802
29,0.08,1.17811471559894
29,0.09,1.17034817980017
29,0.1,1.16289127259383
29,0.11,1.1557434263459
29,0.12,1.14890407523859
29,0.13,1.14237265526167
29,0.14,1.13614860420443
29,0.15,1.13023136164776
29,0.16,1.12462036895641
29,0.17,1.11931506927012
29,0.18,1.11431490749689
29,0.19,1.10961933030393
29,0.2,1.10522778611058
29,0.21,1.10113972508059
29,0.22,1.09735459911373
29,0.23,1.09387186183874
29,0.24,1.0906909686052
29,0.25,1.08781137647616
29,0.26,1.08523254422063
29,0.27,1.0829539323058
29,0.28,1.08097500289001
29,0.29,1.07929521981454
29,0.3,1.07791404859693
29,0.31,1.07683095642354
29,0.32,1.07604541214176
29,0.33,1.07555688625323
29,0.34,1.07536485090633
29,0.35,1.0754687798891
29,0.36,1.07586814862211
29,0.37,1.07656243415108
29,0.38,1.07755111514051
29,0.39,1.07883367186562
29,0.4,1.08040958620621
29,0.41,1.08227834163928
29,0.42,1.08443942323238
29,0.43,1.08689231763636
29,0.44,1.08963651307901
29,0.45,1.09267149935767
29,0.46,1.09599676783313
29,0.47,1.09961181142256
29,0.48,1.10351612459249
29,0.49,1.10770920335301
30,0,1.25146235315838
30,0.01,1.24090503122428
30,0.02,1.23067350710345
30,0.03,1.22076715504271
30,0.04,1.21118535138478
30,0.05,1.20192747455857
30,0.06,1.19299290506878
30,0.07,1.18438102548675
30,0.08,1.17609122044035
30,0.09,1.1681228766047
30,0.1,1.16047538269263
30,0.11,1.15314812944453
30,0.12,1.14614050961977
30,0.13,1.13945191798712
30,0.14,1.1330817513145
30,0.15,1.12702940836109
30,0.16,1.12129428986732
30,0.17,1.11587579854559
30,0.18,1.11077333907144
30,0.19,1.10598631807461
30,0.2,1.10151414412992
30,0.21,1.09735622774774
30,0.22,1.09351198136624
30,0.23,1.08998081934154
30,0.24,1.08676215793948
30,0.25,1.08385541532662
30,0.26,1.08126001156159
30,0.27,1.07897536858645
30,0.28,1.07700091021821
30,0.29,1.07533606214018
30,0.3,1.07398025189341
30,0.31,1.07293290886855
30,0.32,1.07219346429718
30,0.33,1.07176135124328
30,0.34,1.07163600459561
30,0.35,1.07181686105894
30,0.36,1.07230335914601
30,0.37,1.07309493916912
30,0.38,1.07419104323245
30,0.39,1.07559111522374
30,0.4,1.07729460080661
30,0.41,1.07930094741183
30,0.42,1.08160960423051
30,0.43,1.08422002220519
30,0.44,1.08713165402261
30,0.45,1.09034395410589
30,0.46,1.09385637860663
30,0.47,1.09766838539714
30,0.48,1.10177943406309
30,0.49,1.10618898589575
31,0,1.25146235315838
31,0.01,1.24061604528405
31,0.02,1.23010713533722
31,0.03,1.21993495259265
31,0.04,1.21009882864974
31,0.05,1.2005980974215
31,0.06,1.19143209512321
31,0.07,1.18260016026094
31,0.08,1.17410163362091
31,0.09,1.16593585825848
31,0.1,1.15810217948639
31,0.11,1.15059994486506
31,0.12,1.14342850419095
31,0.13,1.13658720948584
31,0.14,1.13007541498632
31,0.15,1.12389247713345
31,0.16,1.11803775456148
31,0.17,1.11251060808801
31,0.18,1.10731040070315
31,0.19,1.1024364975593
31,0.2,1.09788826596114
31,0.21,1.09366507535468
31,0.22,1.08976629731766
31,0.23,1.08619130554959
31,0.24,1.08293947586068
31,0.25,1.08001018616308
31,0.26,1.07740281646032
31,0.27,1.07511674883733
31,0.28,1.07315136745103
31,0.29,1.07150605852033
31,0.3,1.07018021031624
31,0.31,1.06917321315271
31,0.32,1.06848445937683
31,0.33,1.06811334335901
31,0.34,1.06805926148422
31,0.35,1.0683216121415
31,0.36,1.06889979571605
31,0.37,1.06979321457872
31,0.38,1.07100127307718
31,0.39,1.07252337752691
31,0.4,1.07435893620192
31,0.41,1.07650735932561
31,0.42,1.07896805906186
31,0.43,1.08174044950586
31,0.44,1.08482394667599
31,0.45,1.08821796850349
31,0.46,1.09192193482512
31,0.47,1.0959352673736
31,0.48,1.100257389769
31,0.49,1.10488772751045
32,0,1.25146235315838
32,0.01,1.24033118020017
32,0.02,1.22954904259335
32,0.03,1.21911522295151
32,0.04,1.20902900645917
32,0.05,1.19928968085813
32,0.06,1.18989653643506
32,0.07,1.18084886600878
32,0.08,1.17214596491687
32,0.09,1.16378713100409
32,0.1,1.15577166460929
32,0.11,1.14809886855274
32,0.12,1.14076804812444
32,0.13,1.13377851107144
32,0.14,1.12712956758542
32,0.15,1.1208205302911
32,0.16,1.11485071423377
32,0.17,1.1092194368675
32,0.18,1.10392601804339
32,0.19,1.09896977999742
32,0.2,1.09435004733875
32,0.21,1.09006614703852
32,0.22,1.08611740841758
32,0.23,1.08250316313554
32,0.24,1.07922274517886
32,0.25,1.07627549084998
32,0.26,1.07366073875534
32,0.27,1.07137782979487
32,0.28,1.06942610715057
32,0.29,1.06780491627487
32,0.3,1.06651360488054
32,0.31,1.06555152292908
32,0.32,1.06491802261996
32,0.33,1.06461245838013
32,0.34,1.06463418685261
32,0.35,1.0649825668866
32,0.36,1.06565695952612
32,0.37,1.06665672800007
32,0.38,1.06798123771126
32,0.39,1.06962985622641
32,0.4,1.07160195326541
32,0.41,1.07389690069126
32,0.42,1.07651407249979
32,0.43,1.07945284480943
32,0.44,1.08271259585114
32,0.45,1.08629270595834
32,0.46,1.09019255755723
32,0.47,1.09441153515625
32,0.48,1.09894902533676
32,0.49,1.10380441674305
33,0,1.25146235315838
33,0.01,1.2400504407132
33,0.02,1.22899923732619
33,0.03,1.21830797725297
33,0.04,1.20797589758324
33,0.05,1.19800223822542
33,0.06,1.18838624189203
33,0.07,1.17912715408567
33,0.08,1.17022422308388
33,0.09,1.16167669992537
33,0.1,1.15348383839576
33,0.11,1.14564489501306
33,0.12,1.13815912901374
33,0.13,1.131025802339
33,0.14,1.12424417962093
33,0.15,1.11781352816844
33,0.16,1.11173311795355
33,0.17,1.10600222159812
33,0.18,1.1006201143604
33,0.19,1.09558607412125
33,0.2,1.09089938137101
33,0.21,1.086559319196
33,0.22,1.08256517326589
33,0.23,1.07891623182041
33,0.24,1.07561178565596
33,0.25,1.07265112811346
33,0.26,1.0700335550648
33,0.27,1.06775836490067
33,0.28,1.06582485851767
33,0.29,1.06423233930555
33,0.3,1.06298011313514
33,0.31,1.06206748834571
33,0.32,1.0614937757326
33,0.33,1.06125828853532
33,0.34,1.06136034242473
33,0.35,1.06179925549154
33,0.36,1.06257434823404
33,0.37,1.06368494354638
33,0.38,1.06513036670624
33,0.39,1.06690994536374
33,0.4,1.06902300952904
33,0.41,1.07146889156109
33,0.42,1.07424692615603
33,0.43,1.07735645033585
33,0.44,1.08079680343643
33,0.45,1.0845673270967
33,0.46,1.08866736524737
33,0.47,1.09309626409942
33,0.48,1.09785337213331
33,0.49,1.1029380400874
34,0,1.25146235315838
34,0.01,1.23977383145104
34,0.02,1.22845772776034
34,0.03,1.21751322627913
34,0.04,1.20693951431515
34,0.05,1.19673578227426
34,0.06,1.1869012236436
34,0.07,1.17743503497551
34,0.08,1.16833641587054
34,0.09,1.15960456896227
34,0.1,1.15123869989992
34,0.11,1.14323801733344
34,0.12,1.13560173289675
34,0.13,1.12832906119257
34,0.14,1.12141921977653
34,0.15,1.11487142914134
34,0.16,1.10868491270134
34,0.17,1.10285889677789
34,0.18,1.09739261058288
34,0.19,1.09228528620448
34,0.2,1.08753615859178
34,0.21,1.08314446553963
34,0.22,1.07910944767428
34,0.23,1.07543034843795
34,0.24,1.07210641407488
34,0.25,1.06913689361607
34,0.26,1.06652103886558
34,0.27,1.06425810438523
34,0.28,1.0623473474813
34,0.29,1.06078802818946
34,0.3,1.05957940926133
34,0.31,1.05872075615034
34,0.32,1.0582113369975
34,0.33,1.05805042261804
34,0.34,1.05823728648746
34,0.35,1.0587712047278
34,0.36,1.05965145609449
34,0.37,1.06087732196232
34,0.38,1.06244808631274
34,0.39,1.06436303572012
34,0.4,1.06662145933862
34,0.41,1.06922264888937
34,0.42,1.07216589864725
34,0.43,1.07545050542774
34,0.44,1.0790757685746
34,0.45,1.0830409899466
34,0.46,1.08734547390534
34,0.47,1.09198852730206
34,0.48,1.09696945946583
34,0.49,1.10228758219053
35,0,1.25146235315838
35,0.01,1.23950135693011
35,0.02,1.22792452189283
35,0.03,1.21673098046411
35,0.04,1.20591986847631
35,0.05,1.19549032515715
35,0.06,1.18544149311156
35,0.07,1.17577251830232
35,0.08,1.16648255003268
35,0.09,1.15757074092705
35,0.1,1.14903624691322
35,0.11,1.14087822720419
35,0.12,1.13309584428056
35,0.13,1.12568826387194
35,0.14,1.11865465494
35,0.15,1.11199418966072
35,0.16,1.10570604340656
35,0.17,1.09978939472966
35,0.18,1.09424342534418
35,0.19,1.08906732010952
35,0.2,1.08426026701332
35,0.21,1.07982145715429
35,0.22,1.075750084726
35,0.23,1.07204534699982
35,0.24,1.06870644430853
35,0.25,1.06573258003021
35,0.26,1.06312296057157
35,0.27,1.06087679535173
35,0.28,1.05899329678677
35,0.29,1.0574716802732
35,0.3,1.05631116417235
35,0.31,1.05551096979452
35,0.32,1.05507032138357
35,0.33,1.05498844610124
35,0.34,1.05526457401178
35,0.35,1.05589793806666
35,0.36,1.05688777408956
35,0.37,1.05823332076061
35,0.38,1.05993381960234
35,0.39,1.06198851496399
35,0.4,1.06439665400745
35,0.41,1.06715748669156
35,0.42,1.07027026575868
35,0.43,1.07373424671923
35,0.44,1.07754868783781
35,0.45,1.0817128501189
35,0.46,1.08622599729247
35,0.47,1.09108739579979
35,0.48,1.09629631477952
35,0.49,1.10185202605417
36,0,1.25146235315838
36,0.01,1.23923302155678
36,0.02,1.22739962749596
36,0.03,1.21596124989904
36,0.04,1.20491697142264
36,0.05,1.19426587843573
36,0.06,1.18400706099861
36,0.07,1.17413961284217
36,0.08,1.16466263134661
36,0.09,1.15557521752131
36,0.1,1.14687647598398
36,0.11,1.13856551494069
36,0.12,1.13064144616542
36,0.13,1.12310338497984
36,0.14,1.11595045023409
36,0.15,1.10918176428616
36,0.16,1.10279645298334
36,0.17,1.09679364564147
36,0.18,1.09117247502687
36,0.19,1.08593207733612
36,0.2,1.08107159217769
36,0.21,1.07659016255282
36,0.22,1.07248693483682
36,0.23,1.06876105876007
36,0.24,1.06541168738977
36,0.25,1.06243797711193
36,0.26,1.05983908761232
36,0.27,1.05761418185903
36,0.28,1.05576242608401
36,0.29,1.05428298976569
36,0.3,1.05317504561056
36,0.31,1.05243776953647
36,0.32,1.05207034065414
36,0.33,1.05207194125043
36,0.34,1.05244175677105
36,0.35,1.05317897580309
36,0.36,1.05428279005842
36,0.37,1.0557523943567
36,0.38,1.05758698660807
36,0.39,1.05978576779749
36,0.4,1.06234794196717
36,0.41,1.06527271620072
36,0.42,1.06855930060725
36,0.43,1.07220690830395
36,0.44,1.07621475540101
36,0.45,1.08058206098551
36,0.46,1.08530804710515
36,0.47,1.09039193875263
36,0.48,1.09583296385038
36,0.49,1.10163035323458
37,0,1.25146235315838
37,0.01,1.23896882962859
37,0.02,1.22688305212008
37,0.03,1.21520404433544
37,0.04,1.20393083404988
37,0.05,1.19306245308784
37,0.06,1.18259793729873
37,0.07,1.17253632653388
37,0.08,1.16287666462302
37,0.09,1.15361799935125
37,0.1,1.14475938243578
37,0.11,1.13629986950368
37,0.12,1.12823852006863
37,0.13,1.12057439750934
37,0.14,1.11330656904592
37,0.15,1.10643410571934
37,0.16,1.09995608236793
37,0.17,1.09387157760702
37,0.18,1.08817967380623
37,0.19,1.08287945706855
37,0.2,1.07797001720866
37,0.21,1.07345044773214
37,0.22,1.06931984581429
37,0.23,1.06557731227918
37,0.24,1.06222195157912
37,0.25,1.05925287177395
37,0.26,1.05666918451096
37,0.27,1.05447000500415
37,0.28,1.05265445201452
37,0.29,1.05122164782995
37,0.3,1.05017071824556
37,0.31,1.04950079254349
37,0.32,1.04921100347429
37,0.33,1.04930048723667
37,0.34,1.04976838345873
37,0.35,1.05061383517864
37,0.36,1.05183598882603
37,0.37,1.05343399420248
37,0.38,1.05540700446327
37,0.39,1.05775417609929
37,0.4,1.06047466891721
37,0.41,1.06356764602259
37,0.42,1.06703227380103
37,0.43,1.07086772190032
37,0.44,1.07507316321206
37,0.45,1.07964777385469
37,0.46,1.0845907331553
37,0.47,1.08990122363181
37,0.48,1.09557843097627
37,0.49,1.10162154403698
38,0,1.25146235315838
38,0.01,1.23870878533556
38,0.02,1.22637480309572
38,0.03,1.21445937318932
38,0.04,1.20296146679977
38,0.05,1.19188005951578
38,0.06,1.18121413130593
38,0.07,1.17096266649152
38,0.08,1.16112465372104
38,0.09,1.15169908594401
38,0.1,1.14268496038568
38,0.11,1.13408127852069
38,0.12,1.1258870460491
38,0.13,1.11810127287003
38,0.14,1.11072297305775
38,0.15,1.10375116483627
38,0.16,1.09718487055505
38,0.17,1.09102311666539
38,0.18,1.08526493369446
38,0.19,1.07990935622362
38,0.2,1.07495542286284
38,0.21,1.07040217622814
38,0.22,1.06624866291761
38,0.23,1.0624939334882
38,0.24,1.05913704243315
38,0.25,1.05617704815857
38,0.26,1.05361301296089
38,0.27,1.0514440030043
38,0.28,1.0496690882981
38,0.29,1.04828734267514
38,0.3,1.04729784376935
38,0.31,1.04669967299302
38,0.32,1.04649191551711
38,0.33,1.04667366024755
38,0.34,1.04724399980504
38,0.35,1.04820203050346
38,0.36,1.04954685232882
38,0.37,1.05127756891808
38,0.38,1.05339328753882
38,0.39,1.0558931190681
38,0.4,1.05877617797278
38,0.41,1.0620415822878
38,0.42,1.06568845359733
38,0.43,1.06971591701408
38,0.44,1.07412310115965
38,0.45,1.07890913814451
38,0.46,1.08407316354842
38,0.47,1.08961431640146
38,0.48,1.09553173916394
38,0.49,1.10182457770786
39,0,1.25146235315838
39,0.01,1.23845289276131
39,0.02,1.22587488753669
39,0.03,1.21372724554632
39,0.04,1.20200887966548
39,0.05,1.19071870755358
39,0.06,1.17985565162405
39,0.07,1.1694186390153
39,0.08,1.15940660156161
39,0.09,1.14981847576423
39,0.1,1.14065320276317
39,0.11,1.13190972830795
39,0.12,1.12358700273034
39,0.13,1.11568398091586
39,0.14,1.10819962227627
39,0.15,1.10113289072198
39,0.16,1.09448275463484
39,0.17,1.0882481868409
39,0.18,1.0824281645837
39,0.19,1.07702166949767
39,0.2,1.07202768758124
39,0.21,1.06744520917125
39,0.22,1.06327322891647
39,0.23,1.05951074575178
39,0.24,1.05615676287254
39,0.25,1.05321028770942
39,0.26,1.05067033190264
39,0.27,1.04853591127738
39,0.28,1.04680604581857
39,0.29,1.04547975964656
39,0.3,1.04455608099226
39,0.31,1.04403404217315
39,0.32,1.04391267956894
39,0.33,1.04419103359762
39,0.34,1.04486814869208
39,0.35,1.04594307327593
39,0.36,1.04741485974073
39,0.37,1.04928256442237
39,0.38,1.05154524757799
39,0.39,1.05420197336329
39,0.4,1.05725180981006
39,0.41,1.06069382880314
39,0.42,1.06452710605809
39,0.43,1.06875072109978
39,0.44,1.07336375723915
39,0.45,1.07836530155237
39,0.46,1.08375444485867
39,0.47,1.08953028169884
39,0.48,1.09569191031376
39,0.49,1.10223843262355
40,0,1.25146235315838
40,0.01,1.23820115588437
40,0.02,1.22538331234256
40,0.03,1.21300767016436
