x,y
0.02,0.947351226044678
0.02431111111111111,0.9409753673572536
0.02862222222222222,0.9339203769706153
0.03293333333333333,0.9262385992363942
0.03724444444444444,0.9179837594260841
0.04155555555555555,0.909210082885074
0.04586666666666665,0.8999715161685679
0.05017777777777776,0.8903210594256272
0.05448888888888888,0.8803102121444784
0.05879999999999999,0.8699885288163687
0.06311111111111109,0.8594032771259672
0.0674222222222222,0.8485991887779215
0.07173333333333332,0.83761829177608
0.07604444444444443,0.8264998126085306
0.08035555555555553,0.8152801370939868
0.08466666666666664,0.8039928193844434
0.08897777777777775,0.7926686296118681
0.09328888888888887,0.7813356317752878
0.09759999999999998,0.7700192845920195
0.10191111111111108,0.7587425591196172
0.10622222222222219,0.7475260679556341
0.1105333333333333,0.7363882017214969
0.1148444444444444,0.7253452693282327
0.11915555555555551,0.7144116392073506
0.12346666666666663,0.7035998792764334
0.12777777777777774,0.6929208939050651
0.13208888888888884,0.6823840565627064
0.13639999999999994,0.6719973371760665
0.14071111111111106,0.6617674235089446
0.14502222222222216,0.6516998361111233
0.14933333333333326,0.641799036572394
0.1536444444444444,0.6320685289700296
0.1579555555555555,0.6225109545188073
0.1622666666666666,0.6131281795272352
0.1665777777777777,0.6039213768361631
0.1708888888888888,0.594891100970312
0.17519999999999994,0.5860373572725444
0.17951111111111104,0.5773596653176379
0.18382222222222214,0.568857116919208
0.18813333333333326,0.5605284290521872
0.19244444444444436,0.5523719920155453
0.19675555555555546,0.5443859131570845
0.2010666666666666,0.5365680564753467
0.2053777777777777,0.5289160784038524
0.2096888888888888,0.5214274600708704
0.2139999999999999,0.5140995363143424
0.21831111111111104,0.5069295217169765
0.22262222222222214,0.49991453391136037
0.2269333333333332,0.49305161438949047
0.23124444444444434,0.4863377470357601
0.23555555555555543,0.4797698745872823
0.23986666666666656,0.47334491321072664
0.2441777777777777,0.46705976537064703
0.2484888888888888,0.46091133115073174
0.2527999999999999,0.4548965181765121
0.257111111111111,0.4490122502759185
0.2614222222222221,0.44325547500263246
0.2657333333333332,0.4376231701364984
0.27004444444444436,0.43211234926529457
0.27435555555555546,0.4267200665428989
0.27866666666666656,0.42144342071032426
0.28297777777777766,0.4162795584581786
0.2872888888888888,0.41122567720181297
0.2915999999999999,0.40627902733372573
0.295911111111111,0.40142635521029235
0.3002222222222221,0.3966866730824187
0.3045333333333332,0.392046310953886
0.30884444444444437,0.3875027446514323
0.31315555555555546,0.38305350827719753
0.31746666666666656,0.3786961943704201
0.32177777777777766,0.37442845385285006
0.32608888888888876,0.3702479957859353
0.3303999999999999,0.36615258696490527
0.334711111111111,0.36214005137225375
0.3390222222222221,0.3582082695107265
0.3433333333333332,0.35435517763376917
0.3476444444444443,0.3505787668894387
0.3519555555555554,0.346877082392021
0.35626666666666656,0.3432589906165088
0.36057777777777766,0.33969905915354637
0.36488888888888876,0.33620831388181505
0.36919999999999986,0.3327850060846812
0.37351111111111096,0.32941766675940143
0.3778222222222221,0.3261403956657205
0.3821333333333332,0.32271403179910985
0.3864444444444443,0.31926650830139836
0.3907555555555554,0.3158833291519662
0.3950666666666665,0.31256292484715853
0.3993777777777776,0.3093037686544823
0.40368888888888876,0.3061043755598891
0.4079999999999999,0.3029633012185987
0.41231111111111096,0.29987914091245416
0.41662222222222206,0.2968505285164038
0.42093333333333316,0.2938761354763402
0.4252444444444443,0.2909546698002048
0.4295555555555554,0.28808487506398484
0.43386666666666646,0.28526552943396144
0.43817777777777756,0.2824954447063505
0.44248888888888865,0.27977346536526626
0.4467999999999999,0.2770984676597599
0.45111111111111096,0.274469358700523
0.4554222222222221,0.2718850755767061
0.4597333333333331,0.2693445844931758
0.46404444444444426,0.26684687992842093
0.46835555555555536,0.2643909838132259
0.4726666666666665,0.26197594473013824
0.4769777777777776,0.2596008371336898
0.48128888888888877,0.2572647605912579
0.4855999999999998,0.25496683904440554
0.48991111111111085,0.2527062200904852
0.4942222222222221,0.25048207428424735
0.4985333333333332,0.24829359445917418
0.5028444444444442,0.2461399950682045
0.5071555555555554,0.244020511543515
0.5114666666666664,0.241934399674991
0.5157777777777776,0.23988093500700106
0.5200888888888887,0.2378594122530847
0.5243999999999998,0.23586914472814546
0.5287111111111109,0.23390946379773975
0.5330222222222221,0.23197971834404368
0.5373333333333331,0.2300792742480744
0.5416444444444443,0.22820751388775085
0.5459555555555553,0.2263638356513681
0.5502666666666665,0.2245476534660687
0.5545777777777776,0.22275839634090014
0.5588888888888887,0.22099550792403538
0.5631999999999998,0.21925844607376524
0.5675111111111109,0.2175466824428496
0.571822222222222,0.21585970207584368
0.5761333333333332,0.21419700301900407
0.5804444444444442,0.2125580959424022
0.5847555555555554,0.2109425037738693
0.5890666666666664,0.20934976134441047
0.5933777777777776,0.20777941504473638
0.5976888888888887,0.20623102249255976
0.6019999999999998,0.2047041522103253
0.6063111111111109,0.20319838331303766
0.610622222222222,0.20171330520587172
0.6149333333333331,0.20024851729125204
0.6192444444444443,0.19880362868509593
0.6235555555555553,0.1973782579419298
0.6278666666666665,0.19597203278858608
0.6321777777777775,0.19458458986621371
0.6364888888888887,0.19321557448031787
0.6407999999999998,0.19186464035858297
0.6451111111111109,0.19053144941621558
0.649422222222222,0.1892156715285636
0.653733333333333,0.1879169843107772
0.6580444444444442,0.18663507290427717
0.6623555555555553,0.18536962976981117
