,x,y
0,0.02,0.9628245622437335
1,0.0329333333333333,0.9628245622437336
2,0.0458666666666666,0.9637858901538069
3,0.0587999999999999,0.9637858901538068
4,0.0717333333333333,0.9637858901538068
5,0.0846666666666666,0.9637858901538068
6,0.0975999999999999,0.963785890153807
7,0.1105333333333333,0.9637858901538069
8,0.1234666666666666,0.9637858901538068
9,0.1363999999999999,0.9637858901538069
10,0.1493333333333332,0.9637858901538069
11,0.1622666666666666,0.9637858901538069
12,0.1751999999999999,0.9637858901538069
13,0.1881333333333332,0.9637858901538068
14,0.2010666666666666,0.9637858901538069
15,0.2139999999999999,0.9637858901538068
16,0.2269333333333332,0.9637858901538069
17,0.2398666666666665,0.9637858901538069
18,0.2527999999999999,0.9637858901538068
19,0.2657333333333332,0.9637858901538068
20,0.2786666666666665,0.9637858901538069
21,0.2915999999999999,0.9637858901538069
22,0.3045333333333332,0.9637858901538069
23,0.3174666666666665,0.9637858901538069
24,0.3303999999999999,0.9637858901538068
25,0.3433333333333332,0.9637858901538068
26,0.3562666666666665,0.963785890153807
27,0.3691999999999998,0.9637858901538068
28,0.3821333333333332,0.9637858901538069
29,0.3950666666666665,0.9637858901538068
30,0.4079999999999999,0.9637858901538069
31,0.4209333333333331,0.9637858901538069
32,0.4338666666666664,0.9637858901538069
33,0.4467999999999999,0.9637858901538069
34,0.4597333333333331,0.9637858901538069
35,0.4726666666666665,0.9637858901538069
36,0.4855999999999998,0.9637858901538068
37,0.4985333333333332,0.9639445435093726
38,0.5114666666666664,0.9639445435093728
39,0.5243999999999998,0.9639445435093728
40,0.5373333333333331,0.9639445435093728
41,0.5502666666666665,0.9639445435093728
42,0.5631999999999998,0.9639445435093726
43,0.5761333333333332,0.9639445435093728
44,0.5890666666666664,0.9639445435093726
45,0.6019999999999998,0.9639445435093726
46,0.6149333333333331,0.9639445435093728
47,0.6278666666666665,0.9639445435093726
48,0.6407999999999998,0.9639445435093728
49,0.653733333333333,0.9639445435093728
