,x,y
0,0.01,0.5666912788673454
1,0.03495,0.5666912788673454
2,0.0599,0.5666912788673454
3,0.08485,0.5666912788673454
4,0.1098,0.5666912788673454
5,0.13475,0.5666912788673454
6,0.1597,0.5666912788673454
7,0.18465,0.5666912788673454
8,0.2096,0.5666912788673454
9,0.23455,0.5666912788673454
10,0.2595,0.5666912788673454
11,0.28445,0.5666912788673454
12,0.3094,0.5666912788673454
13,0.33435,0.5666912788673454
14,0.3593,0.5666912788673454
15,0.38425,0.5666912788673454
16,0.4092,0.5666912788673454
17,0.43415,0.5666912788673454
18,0.4591,0.5666740060304906
19,0.48405,0.5666740060304906
20,0.509,0.5666740060304906
21,0.53395,0.56667261201136
22,0.5589,0.56667261201136
23,0.58385,0.56667261201136
24,0.6088,0.56667261201136
25,0.63375,0.56667261201136
26,0.6587000000000001,0.56667261201136
27,0.68365,0.56667261201136
28,0.7086,0.56667261201136
29,0.73355,0.56667261201136
30,0.7585,0.56667261201136
31,0.78345,0.56667261201136
32,0.8084,0.56667261201136
33,0.83335,0.56667261201136
34,0.8583000000000001,0.56667261201136
35,0.88325,0.56667261201136
36,0.9082,0.56667261201136
37,0.93315,0.56667261201136
38,0.9581,0.56667261201136
39,0.98305,0.56667261201136
40,1.008,0.56667261201136
41,1.03295,0.56667261201136
42,1.0579,0.56667261201136
43,1.08285,0.56667261201136
44,1.1078,0.56667261201136
45,1.13275,0.56667261201136
46,1.1577,0.56667261201136
47,1.18265,0.56667261201136
48,1.2076,0.56667261201136
49,1.23255,0.56667261201136
50,1.2575,0.56667261201136
51,1.28245,0.56667261201136
52,1.3074,0.5666688883157572
53,1.33235,0.5666699446575059
54,1.3573,0.5666635000403487
55,1.38225,0.5666635000403487
56,1.4072,0.5666635000403487
57,1.43215,0.5666635000403487
58,1.4571,0.5666635000403487
59,1.48205,0.5666635000403487
60,1.507,0.5666635000403487
61,1.53195,0.5666635000403487
62,1.5569,0.5666635000403487
63,1.58185,0.5666635000403487
64,1.6068,0.5666635000403487
65,1.63175,0.5666635000403487
66,1.6567,0.5666635000403487
67,1.68165,0.5666635000403487
68,1.7066,0.5666635000403487
69,1.73155,0.5666635000403487
70,1.7565,0.5666635000403487
71,1.78145,0.5666876279832953
72,1.8064,0.5666876279832953
73,1.83135,0.5666876279832953
74,1.8563,0.5666876279832953
75,1.88125,0.5666876279832953
76,1.9062,0.5666876279832953
77,1.93115,0.5666876127990463
78,1.9561,0.5666876127990463
79,1.98105,0.5666876127990463
80,2.006,0.5666876127990463
81,2.03095,0.5666876127990463
82,2.0559,0.5666876127990463
83,2.08085,0.5666876127990463
84,2.1058,0.5666876127990463
85,2.13075,0.5666876127990463
86,2.1557,0.5666876127990463
87,2.18065,0.5666876127990463
88,2.2056,0.5666876127990463
89,2.23055,0.5666876127990463
90,2.2555,0.5666823951526833
91,2.28045,0.5666823951526833
92,2.3054,0.5666823951526833
93,2.33035,0.5666823951526833
94,2.3553,0.5666823951526833
95,2.38025,0.5666823951526833
96,2.4052,0.5666823951526833
97,2.43015,0.5666823951526833
98,2.4551,0.5666823951526833
99,2.48005,0.5666823951526833
100,2.505,0.5666823951526833
101,2.52995,0.5666823951526833
102,2.5549,0.5666823951526833
103,2.57985,0.5666823951526833
104,2.6048,0.5666823951526833
105,2.62975,0.5666823951526833
106,2.6547,0.5666823951526833
107,2.67965,0.5666823951526833
108,2.7046,0.5666823951526833
109,2.72955,0.5666823951526833
110,2.7545,0.5666823951526833
111,2.77945,0.5666823951526833
112,2.8044,0.5666823951526833
113,2.82935,0.5666823951526833
114,2.8543,0.5666823951526833
115,2.87925,0.5666823951526833
116,2.9042,0.5666823951526833
117,2.92915,0.5666823951526833
118,2.9541,0.5666823951526833
119,2.97905,0.5666823951526833
120,3.004,0.5666823951526833
121,3.02895,0.5666823951526833
122,3.0539,0.5666823951526833
123,3.07885,0.5666823951526833
124,3.1038,0.5666823951526833
125,3.12875,0.5666823951526833
126,3.1537,0.5666823951526833
127,3.17865,0.5666823951526833
128,3.2036,0.5666823951526833
129,3.22855,0.5666823951526833
130,3.2535,0.5666823951526833
131,3.27845,0.5666823951526833
132,3.3034,0.5666823951526833
133,3.32835,0.5666823951526833
134,3.3533,0.5666823951526833
135,3.37825,0.5666823951526833
136,3.4032,0.5666823951526833
137,3.42815,0.5666823951526833
138,3.4531,0.5666823951526833
139,3.47805,0.5666823951526833
140,3.503,0.5666823951526833
141,3.52795,0.5666823951526833
142,3.5529,0.5666823951526833
143,3.57785,0.5666823951526833
144,3.6028,0.5666823951526833
145,3.62775,0.5666823951526833
146,3.6527,0.5666823951526833
147,3.67765,0.5666823951526833
148,3.7026,0.5666823951526833
149,3.72755,0.5666823951526833
150,3.7525,0.5666823951526833
151,3.77745,0.5666823951526833
152,3.8024,0.5666823951526833
153,3.82735,0.5666823951526833
154,3.8523,0.5666823951526833
155,3.87725,0.5666823951526833
156,3.9022,0.5666823951526833
157,3.92715,0.5666823951526833
158,3.9521,0.5666823951526833
159,3.97705,0.5666823951526833
160,4.002,0.5666823951526833
161,4.026949999999999,0.5666823951526833
162,4.0519,0.5666823951526833
163,4.076849999999999,0.5666823951526833
164,4.1018,0.5666823951526833
165,4.12675,0.5666823951526833
166,4.1517,0.5666823951526833
167,4.17665,0.5666823951526833
168,4.2016,0.5666823951526833
169,4.22655,0.5666823951526833
170,4.2515,0.5666823951526833
171,4.27645,0.5666823951526833
172,4.3014,0.5666823951526833
173,4.32635,0.5666823951526833
174,4.3513,0.5666823951526833
175,4.37625,0.5666823951526833
176,4.401199999999999,0.5666823951526833
177,4.42615,0.5666823951526833
178,4.451099999999999,0.5666823951526833
179,4.47605,0.5666823951526833
180,4.501,0.5666823951526833
181,4.52595,0.5666823951526833
182,4.5509,0.5666823951526833
183,4.57585,0.5666823951526833
184,4.6008,0.5666823951526833
185,4.62575,0.5666823951526833
186,4.6507,0.5666823951526833
187,4.67565,0.5666823951526833
188,4.7006,0.5666823951526833
189,4.72555,0.5666823951526833
190,4.7505,0.5666823951526833
191,4.77545,0.5666823951526833
192,4.8004,0.5666823951526833
193,4.825349999999999,0.5666823951526833
194,4.8503,0.5666823951526833
195,4.875249999999999,0.5666823951526833
196,4.9002,0.5666888947573466
197,4.92515,0.5666888947573466
198,4.9501,0.5666888947573466
199,4.97505,0.5666888947573466
